bibtex_id,title,abstract,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-471935489,A digital twin model for evidence-based clinical decision support in multiple myeloma treatment,"The treatment landscape for multiple myeloma (MM) has experienced substantial progress over the last decade. Despite the efficacy of new substances, patient responses tend to still be highly unpredictable. With increasing cognitive burden that is introduced through a complex and evolving treatment landscape, data-driven assistance tools are becoming more and more popular. Model-based approaches, such as digital twins (DT), enable simulation of probable responses to a set of input parameters based on retrospective observations. In the context of treatment decision-support, those mechanisms serve the goal to predict therapeutic outcomes to distinguish a favorable option from a potential failure. In the present work, we propose a similarity-based multiple myeloma digital twin (MMDT) that emphasizes explainability and interpretability in treatment outcome evaluation. We've conducted a requirement specification process using scientific literature from the medical and methodological domains to derive an architectural blueprint for the design and implementation of the MMDT. In a subsequent stage, we've implemented a four-layer concept where for each layer, we describe the utilized implementation procedure and interfaces to the surrounding DT environment. We further specify our solutions regarding the adoption of multi-line treatment strategies, the integration of external evidence and knowledge, as well as mechanisms to enable transparency in the data processing logic. Furthermore, we define an initial evaluation scenario in the context of patient characterization and treatment outcome simulation as an exemplary use case for our MMDT. Our derived MMDT instance is defined by 475 unique entities connected through 438 edges to form a MM knowledge graph. Using the MMRF CoMMpass real-world evidence database and a sample MM case, we processed a complete outcome assessment. The output shows a valid selection of potential treatment strategies for the integrated medical case and highlights the potential of the MMDT to be used for such applications. DT models face significant challenges in development, including availability of clinical data to algorithmically derive clinical decision support, as well as trustworthiness of the evaluated treatment options. We propose a collaborative approach that mitigates the regulatory and ethical concerns that are broadly discussed when automated decision-making tools are to be included into clinical routine. 2023 Grieb, Schmierer, Kim, Strobel, Schulz, Meschke, Kubasch, Brioli, Platzbecker, Neumuth, Merz and Oeser.",exclude,"IC1 (Digital Twin central): Satisfied. The abstract explicitly proposes a “similarity-based multiple myeloma digital twin (MMDT)” and details an architectural blueprint, implementation, and evaluation scenario within a DT-based clinical decision support context.

IC2 (Explainability/XAI within DT context): Satisfied. The abstract explicitly states the MMDT “emphasizes explainability and interpretability” and describes “mechanisms to enable transparency in the data processing logic,” which are clear XAI/transparency elements tied to the DT.

IC3 (Explicit human roles / human-in-the-loop/on-the-loop): Not satisfied. Although the abstract mentions “cognitive burden,” “clinical routine,” “trustworthiness,” and “a collaborative approach” to mitigate “regulatory and ethical concerns,” it does not explicitly define any human roles (e.g., clinician/operator/decision-maker) nor does it explicitly describe human-in-the-loop or human-on-the-loop interaction mechanisms as part of the DT architecture or evaluation. The collaboration statement is too vague and not an explicit HITL/HOTL design or evaluation component.

Because IC3 is missing/insufficiently explicit in the abstract, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-04-07T12:03:09.653267,5.5878989696502686
rayyan-471935491,Development of Digital Twin for Intelligent Maintenance of Civil Infrastructure,"Over the life cycle of a civil infrastructure (a bridge as an example), 0.4–2% of the construction cost is spent annually on its maintenance. Utilising new technologies including the internet of things (IoT) and digital twin (DT) can significantly reduce the infrastructure maintenance costs. An infrastructure DT involves its digital replica and must include data on geometric, geospatial reference, performance, attributes (material, environment etc.) and management. Then, the acquired data need to be analysed and visualised to inform maintenance decision making. To develop this DT, the first step is the study of the infrastructure life cycle to design DT architecture. Using data semantics, this paper presents a novel DT architecture design for an intelligent infrastructure maintenance system. Semantic modelling is used as a powerful tool to structure and organize data. This approach provides an industry context through capturing knowledge about infrastructures in the structure of semantic model graph. Using new technologies, DT approach derives and presents meaningful data on infrastructure real-time performance and maintenance requirements, and in a more expressible and interpretable manner. The data semantic model will guide when and what data to collect for feeding into the infrastructure DT. The proposed DT concept was applied on one of the conveyors of Dalrymple Bay Coal Terminal in Queensland Australia to monitor the structural performance in real-time, which enables predictive maintenance to avoid breakdowns and disruptions in operation and consequential financial impacts. © 2022 by the authors.",exclude,"IC1 is satisfied: the abstract clearly centers on developing and applying a Digital Twin (DT) architecture for intelligent maintenance (semantic modelling, real-time monitoring, predictive maintenance) and reports an application case. IC2 is not explicitly satisfied: the abstract uses terms like “expressible and interpretable” and describes semantic modelling/visualisation to present meaningful data, but it does not explicitly propose, implement, evaluate, or formally analyze an explainability/interpretability/XAI mechanism within the DT context (no method, framework, metrics, or evaluation of explainability). IC3 is not explicitly satisfied: while it mentions visualisation “to inform maintenance decision making,” it does not explicitly define human roles (e.g., operator/inspector/decision-maker) nor describe human-in-the-loop/on-the-loop interaction as part of the DT architecture or evaluation. Because IC2 and IC3 are missing/weakly supported in the abstract, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-04-07T12:03:14.353583,4.687315940856934
rayyan-471935492,An Outlook of Digital Twins in Offensive Military Cyber Operations,"The outlook of military cyber operations is changing due to the prospects of data generation and accessibility, continuous technological advancements and their (public) availability, technological and human (inter)connections increase, plus the dynamism, needs, diverse nature, perspectives, and skills of experts involved in their planning, execution, and assessment phases respecting (inter)national aims, demands, and trends. Such operations are daily conducted and recently empowered by AI to reach or protect their targets and deal with the unintended effects produced through their engagement on them and/or collateral entities. However, these operations are governed and surrounded by different uncertainty levels e.g., intended effects prediction, consideration of effective alternatives, and understanding new dimensions of possible (strategic) future(s). Hence, the legality and ethicality of such operations should be assured; particularly, in Offensive Military Cyber Operations (OMCO), the agents involved in their design/deployment should consider, develop, and propose proper (intelligent) measures/methods. Such mechanisms can be built embedding intelligent techniques based on hardware, software, and communication data plus expert-knowledge through novel systems like digital twins. While digital twins find themselves in their infancy in military, cyber, and AI academic research and discourses, they started to show their modelling and simulation potential and effective real-time decision support in different industry applications. Nevertheless, this research aims to (i) understand what digital twins mean in OMCO context while embedding explainable AI and responsible AI perspectives, and (ii) capture challenges and benefits of their development. Accordingly, a multidisciplinary stance is considered through extensive review in the domains involved packaged in a design framework meant to assist the agents involved in their development and deployment. © 2022 Impact of Artificial Intelligence and Robotics, ECIAIR 2022",exclude,"IC1 (Digital Twin central): Satisfied. The stated aim is to understand digital twins in the OMCO context and it proposes a design framework around digital twins for development/deployment.
IC2 (Explicit XAI mechanisms within the digital twin): Not satisfied. The abstract only states “embedding explainable AI and responsible AI perspectives” but provides no explicit XAI mechanism (e.g., specific interpretability methods, explanation generation approach, transparency design, implementation, or evaluation) within the digital twin context.
IC3 (Explicit human roles / HITL-HOTL): Not satisfied. The abstract references “agents” and “experts” involved in planning/execution/assessment and a framework to assist them, but does not explicitly define human roles in the system architecture (operator/analyst/decision-maker) nor describe any human-in-the-loop/on-the-loop interaction or evaluation.
Additional exclusion signal: The work is described as an “outlook” and “extensive review,” indicating a secondary/conceptual piece rather than a concrete system/mechanism proposal with explicit XAI and human-interaction details.
Because IC2 and IC3 are missing/ambiguous based on the abstract/metadata, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-04-07T12:03:20.106492,5.748908281326294
rayyan-471935499,Enhancing Human-in-the-Loop Adaptive Systems through Digital Twins and VR Interfaces,"Self-adaptation approaches usually rely on closed-loop controllers that avoid human intervention from adaptation. While such fully automated approaches have proven successful in many application domains, there are situations where human involvement in the adaptation process is beneficial or even necessary. For such 'human-in-the-loop' adaptive systems, two major challenges, namely transparency and controllability, have to be addressed to include the human in the self-adaptation loop. Transparency means that relevant context information about the adaptive systems and its context is represented based on a digital twin enabling the human an immersive and realistic view. Concerning controllability, the decision-making and adaptation operations should be managed in a natural and interactive way. As existing human-in-the-loop adaptation approaches do not fully cover these aspects, we investigate alternative human-in-the-loop strategies by using a combination of digital twins and virtual reality (VR) interfaces. Based on the concept of the digital twin, we represent a self-adaptive system and its respective context in a virtual environment. With the help of a VR interface, we support an immersive and realistic human involvement in the self-adaptation loop by mirroring the physical entities of the real world to the VR interface. For integrating the human in the decision-making and adaptation process, we have implemented and analyzed two different human-in-the-loop strategies in VR: a procedural control where the human can control the decision making-process and adaptations through VR interactions (human-controlled) and a declarative control where the human specifies the goal state and the configuration is delegated to an AI planner (mixed-initiative). We illustrate and evaluate our approach based on an autonomic robot system that is accessible and controlled through a VR interface. © 2021 IEEE.",exclude,"IC1 is satisfied: the abstract explicitly makes the digital twin central to the approach (""Transparency means... represented based on a digital twin""; ""Based on the concept of the digital twin, we represent a self-adaptive system and its respective context in a virtual environment""). IC3 is satisfied: it explicitly targets ""human-in-the-loop"" adaptive systems and implements/analyzes two HITL strategies (human-controlled and mixed-initiative) via VR interactions. IC2 is NOT satisfied under the Phase 3 requirement: although the abstract uses the term ""transparency,"" it defines it as immersive context representation via a digital twin/VR (realistic view/mirroring physical entities), not as explainability/interpretability/XAI mechanisms. There is no explicit proposal, implementation, evaluation, or formal analysis of explanation methods, interpretable models, explanation interfaces, or XAI techniques within the digital twin context. Because IC2 is missing, the article must be excluded.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-04-07T12:03:24.384206,4.255177021026611
rayyan-471935501,"Robotics, digital twins and AI: Connecting the dot matrix","Robotics is often referred to as an enabler towards safer and more cost-effective operations within the energy industry. However, for robots to achieve their full potential they too require their own enablers. This paper intends to present a collection of lessons learnt in robotic development to date that has resulted in the necessity to develop an encompassing digital architecture. This architecture, with an artificial intelligence component, has been designed to optimise both robot and digital twin capability, where the complete system is always working with the latest information available that reflects the ground truth. The architecture concept will be explained including why integration and standardisation are of paramount importance. The paper will also demonstrate how business value can be generated before fully explainable, transparent, verifiable autonomy is available for robotics to be deployed on future unmanned platforms that have been designed to optimise robot operation opposed to existing human engineered environments. All these topics are important within their own right, but all are also years away from adoption on an industrial scale. To ensure continued engagement until such a point is reached, the industry needs to focus more on the quick wins and immediate value that can be gained from robotics. The impact of COVID-19 has shown how quickly and effectively the energy industry has been able to transition to remote working. This represents a massive opportunity to prove what robotics can deliver via remote operation, minimizing vendors where possible. The concept of ""full"" autonomy will be discussed with respect to value generation and barrier to entry or adoption within the energy industry. The paper will address all practical considerations that have required attention to date plus explain the next programme of work in the evolving RAS (robotics and autonomous systems) digital architecture whilst ensuring complete integration with the data pipelines that have already been built. © 2021, Society of Petroleum Engineers",exclude,"IC1 (Digital Twin central): Partially satisfied. The abstract states the proposed “encompassing digital architecture…designed to optimise both robot and digital twin capability,” indicating digital twins are an important component, but the work is framed broadly around robotics/RAS architecture and lessons learned rather than clearly positioning the Digital Twin as the defining core of the contribution.

IC2 (Explicit XAI/explainability within the Digital Twin context): Not satisfied. The only mention is aspirational (“before fully explainable, transparent, verifiable autonomy is available”), with no explicit proposed/implemented/evaluated explainability or XAI mechanism, and no clear linkage of explainability methods to the digital twin specifically.

IC3 (Explicit human roles / human-in-the-loop): Not satisfied. The abstract mentions “remote working” and “remote operation” and contrasts “human engineered environments,” but it does not explicitly define human roles (e.g., operator/analyst/decision-maker) nor describe a concrete human-in/on-the-loop interaction mechanism in the system architecture or evaluation.

Because IC2 and IC3 are missing (and IC1 is not unambiguously defining), the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-04-07T12:03:29.955795,5.567584276199341
rayyan-471935510,Detection and Compliance in Financial Management via 6G-Enabled Standardized AI-Powered Digital Twins,"The quick development of financial technologies and digital transactions has made fraud detection and regulatory compliance more difficult. This study introduces a Financial Digital Twin with Explainable AI over 6G (FinDT-XAI6G) to enhance real-time fraud detection and compliance monitoring in financial systems. The proposed method leverages the ultra-low latency, high bandwidth, and pervasive intelligence capabilities of 6G networks to enable seamless synchronization between digital twins and real-world financial activities. Common modeling approaches ensure interoperability across financial firms, regulatory bodies, and auditing authorities. Embedded artificial intelligence systems continuously examine vast amounts of transactional data, behavioral patterns, and contextual indications to spot anomalies that could be signs of fraud. Financial firms may now fully and transparently explain automated judgments to regulators thanks to Explainable AI (XAI) modules that enhance interpretability. Blockchain-based audit trails also guarantee data integrity, accountability, and traceability across distributed infrastructures. The integration of 6G connectivity allows for real-time monitoring, cross-border compliance validation, and instant anomaly reporting, even in scenarios with huge data volumes. Comparative studies reveal that our 6G-driven digital twin approach significantly improves detection accuracy, reduces false positives, and expedites compliance verification when compared to traditional methods. Additionally, its scenario modeling capabilities enable the proactive assessment of emerging compliance risks in dynamic regulatory and commercial contexts. Overall, this study demonstrates how financial fraud prevention and compliance assurance in next-generation digital economies can be revolutionized by 6G intelligence-powered standardized, AI-integrated digital twins.",exclude,"IC1 is satisfied: the abstract explicitly introduces a “Financial Digital Twin” (FinDT-XAI6G) as the core proposed method and describes synchronization between the twin and real-world financial activities. IC2 is satisfied: it explicitly includes “Explainable AI (XAI) modules” to enhance interpretability and enable transparent explanations of automated judgments within the digital twin approach. IC3 is not satisfied: although regulators, auditing authorities, and financial firms are mentioned as recipients of explanations/interoperability stakeholders, the abstract does not explicitly define any human role within the system (e.g., operator/analyst/decision-maker) nor describe a human-in-the-loop/on-the-loop or other human-centered interaction mechanism as part of the architecture or evaluation. Because all criteria must be explicitly met and IC3 is missing, the article is excluded.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-04-07T12:03:34.189540,4.230215787887573
rayyan-471935513,Explainable Digital Twin Framework for Aircraft Engine Maintenance,"Growing dependence of modern aviation on aircraft engines underscores persistent challenges in balancing safety, reliability, and operational costs. Conventional maintenance practices, whether preventive or reactive, often prove inadequate, leading to premature component replacement, unscheduled downtime, and limited diagnostic transparency. To address these gaps, this study proposes an AI-driven digital twin framework that integrates predictive modeling, explainability, immersive visualization, and secure data management for aircraft engine maintenance. A Python-based simulator generates realistic IoT sensor streams replicating operational stresses, gradual degradation, and subtle anomalies, which are then analyzed using complementary machine learning models: an Isolation Forest for anomaly detection and a Random Forest Regressor for Remaining Useful Life (RUL) estimation. SHAP-based interpretability ensures that predictions remain transparent and traceable, a critical requirement for aviation applications. The framework further incorporates Unity 3D for interactive engine visualization and a Flutter mobile application for field-level accessibility, while blockchain-backed IoT logging and federated learning strengthen data integrity and collaborative scalability. Validation on synthetic datasets and the NASA C-MAPSS benchmark confirms improved robustness, with the Random Forest reducing RUL prediction error by over 30% and the Isolation Forest achieving an F1-score of 0.89 for anomaly detection. These results specify the framework’s potential as a transparent, scalable, and industry-ready solution for predictive maintenance in aviation, with adaptability to other safety-critical domains such as manufacturing and energy.",exclude,"IC1 is satisfied: the abstract explicitly proposes an “AI-driven digital twin framework” for aircraft engine maintenance, making the digital twin central to the work. IC2 is satisfied: it explicitly includes “SHAP-based interpretability” to make predictions “transparent and traceable” within the proposed digital twin framework. IC3 is not satisfied: while the abstract mentions “interactive engine visualization” (Unity 3D) and a “Flutter mobile application for field-level accessibility,” it does not explicitly define any human roles (e.g., maintainer/operator/analyst/decision-maker) nor explicitly describe a human-in-the-loop/on-the-loop human-centered interaction mechanism as part of the system architecture or evaluation. Because IC3 is missing/ambiguous, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-04-07T12:03:37.546386,3.3518226146698
rayyan-471935514,Trusted Medical AI: Blockchain-Backed Device Authentication With Digital Twin-Enhanced XAI for Lung Cancer Detection,"Lung cancer remains the leading cause of cancer-related deaths worldwide, mainly due to late diagnosis and limited availability of expert pathologists. Although Artificial Intelligence (AI) and DT technologies offer promising avenues for early detection, their adoption in clinical settings introduces significant concerns around data security, system vulnerabilities, and model trust. In response, this paper proposes a novel, trusted medical AI framework that combines blockchain-based device authentication, explainable artificial intelligence (XAI), and DT technologies to enhance diagnostic accuracy, data integrity, and system resilience. The proposed system leverages ResNet for lung condition classification from CT scans, augmented by Grad-CAM for visual explainability, enabling clinicians to interpret AI-driven decisions confidently. A blockchain-based whitelist mechanism authenticates medical devices before data contribution, mitigating risks of tampered or unverified input. Furthermore, the framework integrates explainable digital twin visualization to simulate patient-specific predictions and embeds a vulnerability detection layer to identify and mitigate software flaws in medical IoT and DT components. This comprehensive solution addresses key challenges in real-world healthcare: ensuring data authenticity, interpretability, and cyber resilience, paving the way for secure, transparent, and trustworthy AI-driven diagnostics.",exclude,"IC1 (DT central/defining): Not explicitly satisfied. The abstract presents the contribution as a combined framework of blockchain device authentication, XAI (Grad-CAM), DT visualization/simulation, and vulnerability detection. Digital Twin appears as one component among several, and the abstract does not clearly state that the DT is the central architectural concept or the defining core of the system.

IC2 (explicit XAI within DT context): Only partially supported. The abstract explicitly mentions Grad-CAM for visual explainability and separately mentions “explainable digital twin visualization,” but it does not clearly and unambiguously describe an explainability mechanism that is specifically situated within the DT (e.g., DT-driven explanations, DT-specific interpretability evaluation). The XAI evidence is primarily tied to the ResNet model rather than explicitly to the DT.

IC3 (explicit human roles / HITL/HOTL): Not satisfied. Clinicians are mentioned as beneficiaries who can “interpret AI-driven decisions confidently,” but there is no explicit definition of human roles in the system architecture (operator/decision-maker/analyst) nor any explicit human-in-the-loop/on-the-loop interaction mechanism or evaluation.

Because at least IC1 and IC3 (and arguably IC2 in DT-context specificity) are not explicitly met in the abstract/metadata, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-04-07T12:03:45.204878,7.652467966079712
rayyan-471935524,"ChainFedTwin: A Blockchain-Based Federated Learning Framework for Secure, Explainable Digital-Twin Collaboration","Federated Learning empowered Digital Twins may potentially provide a high-fidelity, privacy-preserving vision of distributed assets. However, verifiable trust, auditability, and interpretability at scale are difficult. This article presents ChainFedTwin, a seven-layered framework that tightly integrates federated learning with blockchain-supported governance and a multi-modal Explainable-AI layer. ChainFedTwin improves current DT frameworks by proposing advanced cryptographic methods, safe bias detection and protection mechanisms, and smart contract-based governance to realize security, privacy, and fairness upgrades. The XAI layer integrates SHAP and LIME for end-to-end interpretability and contains embedded bias detection per aggregation step with fairness validation services. Experimental evaluation on the NSL-KDD dataset proves that ChainFedTwin outperforms the baseline FedAvg algorithm substantially. Specifically, ChainFedtwin achieved a final test accuracy of 94.1% while FedAvg was 91%, an improvement of 3.1 percentage points. Apart from that, it converged to 90% accuracy in 48 iterations, a 47% iteration decrease from FedAvg’s 91 iterations, reflecting enhanced convergence speed and stability at the lower end final loss. While it causes about a 15% communication overhead due to privacy and auditing requirements, this is an acceptable compromise for increased security, trustworthiness, and interpretability in mission-critical DT applications.",exclude,"IC1 is satisfied: the work explicitly frames the contribution as a framework for “Digital-Twin Collaboration” and repeatedly positions Digital Twins as a core application context (“FL empowered Digital Twins…”, “mission-critical DT applications”). IC2 is satisfied: it explicitly proposes an “Explainable-AI layer” within the framework and names concrete XAI mechanisms (SHAP, LIME) for “end-to-end interpretability,” plus bias detection and fairness validation. IC3 is NOT satisfied: the abstract/metadata contains no explicit definition of any human roles (e.g., operator, analyst, decision-maker) and does not explicitly describe any human-in-the-loop/on-the-loop or human-centered interaction component in the architecture or evaluation. Under Phase 3 rules, missing IC3 requires exclusion.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-04-07T12:03:49.228922,4.018049716949463
rayyan-471935530,Resource Orchestration for Industrial Collaborative Computing via Digital Twin Networks with Intelligence-Based Reinforcement Learning,"Collaborative computing in the industrial Internet requires accurate digital models and effective scheduling. While digital twin networks (DTNs) support informed decision-making, modeling all network elements is costly and inefficient. To reduce overhead, we propose a user preference-driven DTN framework that dynamically identifies key nodes based on service requirements and performance feedback. Instead of statically modeling all nodes, this approach enables closed-loop, adaptive modeling aligned with task offloading efficiency. To further enhance decision-making, we introduce an intelligence-based reinforcement learning (IRL) framework that replaces scalar rewards with an ""intelligence"" metric, preserving multi-objective trade-offs and user preferences. The proposed approach facilitates interpretable and adaptive decisions in dynamic environments and is well-suited for communication-aware resource orchestration in edge-intelligent industrial networks. Simulation results show that our method outperforms traditional RL and baseline strategies across multiple performance metrics.",exclude,"IC1 is satisfied: the work is explicitly framed around a “user preference-driven DTN (Digital Twin Networks) framework” for industrial collaborative computing and resource orchestration, making Digital Twin central to the proposed system. IC2 is not satisfied: although the abstract claims the approach “facilitates interpretable and adaptive decisions,” it does not explicitly propose or analyze any explainability/XAI mechanism (e.g., explanation generation, transparent model design, interpretability method, or evaluation of explanations) within the digital twin context; the mention of “interpretable” is vague and unsupported by a concrete XAI technique. IC3 is not satisfied: the abstract references “user preferences” and “service requirements” but does not explicitly define any human roles (operator/decision-maker/analyst) nor describe any human-in-the-loop/on-the-loop interaction or human-centered evaluation. Because IC2 and IC3 lack explicit support in the abstract/metadata, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-04-07T12:03:54.536271,5.291956424713135
rayyan-471935531,Interpretable AI for Built Environment Digital Twins: The Role of Tsetlin Machines,"Digital Twin (DT) is a growing concept in industries such as manufacturing, energy, smart cities, and built environments. To bridge the digital and physical worlds, DTs often rely on state-of-the-art Machine Learning (ML) models. However, many ML models, like Neural Networks, are considered black boxes, making their decision-making processes difficult to interpret. To address this, the explainable AI paradigm has introduced methods like SHAP and LIME. Despite their effectiveness, interpreting model outputs remains challenging. This paper explores the potential of using Tsetlin Machines in built environment DTs to explain the detection of structural properties. The Tsetlin Machine has demonstrated strong performance even with limited training data while offering both local and global interpretability. Its rule-based approach provides transparent decision-making, making it a promising alternative to traditional black-box models in DT applications.",exclude,"IC1 is satisfied: the work is explicitly about “built environment Digital Twins” and positions DTs as the application context where ML models are used to bridge the physical and digital worlds. IC2 is satisfied: the abstract explicitly centers interpretability/XAI in the DT context (black-box ML vs XAI, mentions SHAP/LIME, and proposes Tsetlin Machines for local/global interpretability and transparent decision-making in DT applications). IC3 is not satisfied: the abstract/metadata do not explicitly define any human roles (e.g., operator, decision-maker, analyst) nor do they explicitly describe human-in-the-loop/on-the-loop or any human-centered interaction mechanism as part of the DT architecture or evaluation. Because IC3 is missing under the Phase 3 rule requiring explicit support in the abstract/metadata, the article must be excluded.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-04-07T12:03:58.561810,4.016228675842285
rayyan-471935534,A Dynamic Assessment System for Nuclear Safety Culture Based on Digital Twin and Multi-Modal Fusion,"To address the static and fragmented limitations in traditional nuclear safety culture assessment, this study proposes a novel evaluation framework integrating digital twin and multi-modal analysis. The system comprises two core modules: a safety culture digital twin and a multi-modal fusion engine, enabling dynamic perception and quantitative assessment of safety risks. The digital twin employs 3D virtual mapping to reconstruct equipment status, environmental parameters, and human behavior in real time, combining spatiotemporal prediction for visual risk simulation. It supports historical review and predictive analysis of safety culture evolution, forming an active ""monitoring-warning-decision"" chain. The fusion engine incorporates a domain-adaptive dynamic weight allocation mechanism to analyze questionnaires, operation logs, and meeting recordings. Enhanced by a nuclear safety knowledge graph, it integrates semantic, acoustic, and behavioral features to generate a causally interpretable evaluation matrix, significantly improving objectivity and practicality. Closed-loop verification confirmed the framework establishes a dynamic baseline model, enhances hazard identification timeliness, and facilitates a proactive safety management paradigm. This research offers a scalable technical solution for digital upgrades in highreliability industrial environments.",exclude,"IC1 is satisfied: the proposed framework is explicitly built around a “safety culture digital twin” as one of two core modules, used for real-time reconstruction and risk simulation. IC2 is not explicitly satisfied: while the abstract mentions a “causally interpretable evaluation matrix,” it does not explicitly frame this as an explainability/XAI mechanism within the Digital Twin (no explicit DT-XAI method, explanation interface, transparency mechanism, or evaluation of explanations is described). IC3 is not explicitly satisfied: although “human behavior” is reconstructed and a “monitoring-warning-decision chain” is mentioned, the abstract does not explicitly define human roles (operator/analyst/decision-maker) nor describe human-in-the-loop/on-the-loop interaction as part of the system architecture or assessment workflow. Because IC2 and IC3 are missing/ambiguous, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-04-07T12:04:02.806923,4.243042707443237
rayyan-471935547,Heuristica: A Distributed System for Self-Reasoning Neuro-Symbolic Digital Twins in Ubiquitous Health Monitoring,"Current AI in high-stakes health monitoring like cardiology suffers from opacity and an inability to integrate established medical knowledge. We present Heuristica, a distributed neuro-symbolic system designed to address these limitations by providing transparent, interpretable reasoning for clinical review. Its core is a novel, sub-100ms bidirectional feedback loop between a Neural Perception Engine (NPE) and a Probabilistic Reasoning Graph (PRG), featuring a sub-100ms core reasoning cycle. This allows the symbolic PRG to not only interpret but actively guide the NPE’s perception, fusing datadriven learning with medical logic in real-time. The system also features a privacy-preserving federated discovery protocol for aggregating relational insights across users without sharing raw data. Evaluations on cardiovascular benchmarks show significant accuracy gains (+15.3% F1-score), and promising clinical acceptance (89.2%) in a study with cardiologists, and can identify complex cardiovascular risk patterns validated on largescale retrospective data. By creating a symbiotic loop between neural perception and symbolic reasoning, Heuristica provides a blueprint for the next generation of trustworthy and interpretable AI for ubiquitous health systems.",exclude,"IC1 (Digital Twin central/defining): Not explicitly satisfied. Although the title includes “Neuro-Symbolic Digital Twins,” the abstract describes “a distributed neuro-symbolic system” (NPE+PRG with a feedback loop and federated protocol) without explicitly framing the proposed architecture as a Digital Twin (e.g., a twin of a patient/physiological system with synchronization/mirroring/DT lifecycle). The DT concept is therefore not clearly established as the defining construct in the abstract.

IC2 (Explicit XAI within DT context): Partially satisfied for explainability generally (the abstract explicitly claims “transparent, interpretable reasoning for clinical review”), but it is not explicitly situated “within the Digital Twin context” because the DT context itself is not clearly defined/central in the abstract. Thus IC2 cannot be counted as met under the required DT framing.

IC3 (Explicit human roles / HITL/HOTL): Not satisfied. The abstract mentions “clinical review” and a “study with cardiologists” assessing acceptance, but it does not explicitly define human roles (operator/decision-maker/analyst) nor describe any human-in-the-loop/on-the-loop interaction mechanism as part of the system architecture or evaluation.

Because at least IC1 and IC3 are not explicitly and clearly supported by the abstract/metadata, the article must be excluded under Phase 3 rules.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-04-07T12:04:09.537586,6.727644205093384
rayyan-471935557,Optimizing Predictive Maintenance Based on Digital Twins Using Artificial Intelligence Tools,"Predictive Maintenance (PdM) is a key industrial technique, yet traditional methods often lack the required accuracy and scalability. To address this, we propose a novel three-layer framework for Digital Twin-based Predictive Maintenance (PdMDT). The architecture integrates real-time data collection, a hybrid (data-driven and physics-based) digital twin for simulation, and an intelligent decision-making layer. It is built on novel learning methods such as CNN-LSTM and RF-LSTM in its decision-making layer. We validated the framework on an industrial water pump with 51 sensors, predicting faults with a 10-minute lead time. We developed two models: a CNN-LSTM with an attention mechanism (98.29% F1 score) that identifies key sensor contributions, and a lightweight RF-LSTM (98.91% F1 score) suitable for edge devices. The proposed PdMDT framework provides a scalable and interpretable solution applicable to real-world industrial environments. By enabling precise fault prediction and root cause analysis, it significantly reduces downtime and maintenance costs, advancing the implementation of smart manufacturing. While validated on a real industrial dataset, future work will extend the framework to live plant deployments to assess scalability and robustness in production environments.",exclude,"IC1 is satisfied: the work proposes a “three-layer framework for Digital Twin-based Predictive Maintenance (PdMDT)” with a hybrid digital twin as a core architectural layer, making Digital Twin central and defining. IC2 is not explicitly satisfied within the Digital Twin context: the abstract mentions an “attention mechanism” that “identifies key sensor contributions” and calls the solution “interpretable,” but it does not explicitly frame these as XAI/explainability mechanisms integrated into or evaluated as part of the Digital Twin (they appear tied to the AI decision-making model rather than an explicit DT-XAI methodology). IC3 is not satisfied: the abstract does not explicitly define any human roles (operator/maintainer/decision-maker/analyst) or describe any human-in/on-the-loop or human-centered interaction in the architecture or evaluation. Since all three criteria must be explicitly met and IC2/IC3 are missing/ambiguous, the article is excluded.",gpt-5-2-petrobras,PromptBuilderPhase3,2026-04-07T12:04:14.402877,4.8582444190979
